,img_ids,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,correlation_0,correlation_45,correlation_90,correlation_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,contrast_0,contrast_45,contrast_90,contrast_135,ASM_0,ASM_45,ASM_90,ASM_135,energy_0,energy_45,energy_90,energy_135,label
1157,COVID-169.png,33.30243678160924,34.019984987802545,24.40965517241381,34.17916119346966,0.8005428608366416,0.8004043306043566,0.8849287759062356,0.8016346892577108,0.06384921742614275,0.04717813188770828,0.07569123479688411,0.05015145493500798,2170.342620689657,2119.5506661662575,1214.449747126438,2107.380512291236,0.0001994968952305461,0.0001262215061137059,0.00017705905667855738,0.00013173131040052774,0.01412433698375064,0.011234834494272974,0.013306353996439348,0.011477426122634278,covid
1158,COVID-3348.png,25.667172413793093,27.14815162319386,22.077241379310347,29.76196284481144,0.8648516901357152,0.845747762374006,0.8786817289757389,0.8191356536093393,0.10917753544993704,0.08023202155050413,0.10549894376427427,0.08396682059477181,1479.5665747126443,1652.5495402514548,1308.884137931035,1938.621035841623,0.0008199878451578825,0.0006851216594717965,0.0011387797595455171,0.0006987602682856337,0.02863542989301684,0.02617482873815599,0.03374581099255902,0.0264340740009109,covid
1159,COVID-2287.png,32.29544827586209,30.252720960780614,17.6601379310345,29.78593544755113,0.8231910739862225,0.8376489383693854,0.9374358634121338,0.8524116337899128,0.08203400687095853,0.09451300041381525,0.15364270493705448,0.08150578516157084,2108.953839080461,1915.2196941264767,752.0551724137938,1742.7671702007876,0.001305212313383538,0.001491419398123991,0.003510906064209282,0.0012099638055047125,0.036127722228000175,0.03861889949395232,0.05925289920509613,0.0347845339986712,covid
1160,COVID-730.png,25.322022988505754,23.825107900168895,15.739724137931034,24.9090823794333,0.8734105900683052,0.8851999258617451,0.939304236463247,0.8781865069666616,0.08690794957161184,0.07745610110194996,0.08758187121806732,0.06917743230844876,1377.6605057471274,1214.4483955714027,635.1379770114944,1288.6433664852693,0.0002578295679746337,0.0002202810290257062,0.0002708437045844893,0.00018711216127787652,0.01605707221054429,0.014841867437277096,0.016457329813322978,0.013678894738898918,covid
1161,COVID-190.png,19.97949425287356,24.97926440232689,21.980137931034495,26.156220679301935,0.9209254109170552,0.8244524882441663,0.8200259693355442,0.81345056775706,0.14606949783614864,0.08479426691722015,0.11085485508750628,0.08686567794558225,840.8419310344835,1798.6592231187844,1854.0267586206903,1911.192719084255,0.004378587395957194,0.000555009067286949,0.0003689808429118772,0.0005554932522053036,0.06617089538427899,0.023558630420441443,0.019208874066740017,0.023568904348851342,covid
1162,COVID-3291.png,27.984781609195416,26.885344342278085,17.11696551724138,27.764589979358224,0.8218355672623352,0.832296633645369,0.9375603441272017,0.8323191104517941,0.096816366554738,0.06701521903617043,0.0934475095154662,0.05479890796217638,1929.3540689655185,1764.5942953649837,671.8985747126435,1763.1630699943712,0.00024182851103184065,0.0001930478282087964,0.00040346043070418804,0.0001931941841045718,0.015550836345092203,0.013894165257718666,0.02008632446975275,0.013899431071255105,covid
1163,COVID-145.png,24.012965517241376,24.201022705948596,15.456781609195403,22.746434603115066,0.8987212050151872,0.8996754175632093,0.9547071719384418,0.914777148060176,0.12131514969208627,0.08973740851243003,0.11182621053674717,0.09335620003564464,1210.871172413793,1170.5816757365365,528.1755862068966,995.2984143366496,0.0016076131589377732,0.0010479797410691762,0.0015517706434139238,0.0010921440081447316,0.04009505155175353,0.03237251521073357,0.03939252014550381,0.03304760215423702,covid
1164,COVID-2619.png,14.064965517241388,14.207778194783268,11.383816091954028,15.32018202289361,0.9621730414800067,0.9630288607349495,0.9744795413313764,0.959004392883407,0.20097129410409775,0.1734630060526875,0.17747690012780326,0.1660501308767227,450.9926896551727,434.6690279602177,292.6195862068966,482.12005066616615,0.01259886378649756,0.010665551653357683,0.009989903025498754,0.010978231671109494,0.11224466039192046,0.10327415772281894,0.09994950237744435,0.10477705698820469,covid
1165,COVID-1052.png,32.38491954022987,30.168324263464047,18.14491954022989,29.927472321261014,0.8275310838424063,0.8479611318046747,0.9345878525430574,0.8506552075363404,0.08386779342323633,0.07903959138129632,0.13627274489264984,0.08393248103761212,2058.658114942528,1780.042878588853,770.0227126436782,1748.3351473071862,0.001139060906328444,0.001058983943759053,0.002440731404412739,0.0010437024074836185,0.03374997639004276,0.03254203349145614,0.04940375901095725,0.032306383386006214,covid
1166,COVID-1339.png,20.541103448275866,22.45768436854944,21.938160919540238,23.56352036029274,0.9216909083939782,0.9017631577319908,0.9010030833325536,0.8921327589411936,0.09934571122629972,0.08745015378093392,0.08682166299137073,0.08053376715821267,860.5373333333332,1055.18765246763,1058.491724137931,1159.2499530868831,0.0008379072532699168,0.0007785891562790804,0.0007974073193288418,0.0007401954930940968,0.028946627666619765,0.027903210501286056,0.02823840150094976,0.02720653401471964,covid
